Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,66124,2011,7,6,17.2,1,Y
IDCJAC0010,66124,2011,7,7,17.1,1,Y
IDCJAC0010,66124,2011,7,8,,,
IDCJAC0010,66124,2011,7,9,17,1,N
IDCJAC0010,66124,2011,7,10,15.8,1,Y
IDCJAC0010,66124,2011,7,11,17.8,1,Y
IDCJAC0010,66124,2011,7,12,18.5,1,Y
IDCJAC0010,66124,2011,7,13,11,1,Y
IDCJAC0010,66124,2011,7,14,15.2,1,Y
IDCJAC0010,66124,2011,7,15,14.3,1,Y
IDCJAC0010,66124,2011,7,16,15,1,Y
IDCJAC0010,66124,2011,7,17,16.1,1,Y
IDCJAC0010,66124,2011,7,18,18.7,1,Y
IDCJAC0010,66124,2011,7,19,13.8,1,Y
IDCJAC0010,66124,2011,7,20,16.8,1,Y
IDCJAC0010,66124,2011,7,21,12.1,1,Y
IDCJAC0010,66124,2011,7,22,13,1,Y
IDCJAC0010,66124,2011,7,23,14.7,1,Y
IDCJAC0010,66124,2011,7,24,14,1,Y
IDCJAC0010,66124,2011,7,25,18.7,1,Y
IDCJAC0010,66124,2011,7,26,17.7,1,Y
IDCJAC0010,66124,2011,7,27,17,1,Y
IDCJAC0010,66124,2011,7,28,19.1,1,Y
IDCJAC0010,66124,2011,7,29,20,1,Y
IDCJAC0010,66124,2011,7,30,20.2,1,Y
IDCJAC0010,66124,2011,7,31,20.7,1,Y
IDCJAC0010,66124,2011,8,1,23,1,Y
IDCJAC0010,66124,2011,8,2,23.5,1,Y
IDCJAC0010,66124,2011,8,3,25.2,1,Y
IDCJAC0010,66124,2011,8,4,25.8,1,Y
IDCJAC0010,66124,2011,8,5,23.5,1,Y
IDCJAC0010,66124,2011,8,6,23.1,1,Y
IDCJAC0010,66124,2011,8,7,19.4,1,Y
IDCJAC0010,66124,2011,8,8,17.5,1,Y
IDCJAC0010,66124,2011,8,9,16.1,1,Y
IDCJAC0010,66124,2011,8,10,17.3,1,Y
IDCJAC0010,66124,2011,8,11,17.5,1,Y
IDCJAC0010,66124,2011,8,12,16.6,1,Y
IDCJAC0010,66124,2011,8,13,19,1,Y
IDCJAC0010,66124,2011,8,14,17.8,1,Y
IDCJAC0010,66124,2011,8,15,18.4,1,Y
IDCJAC0010,66124,2011,8,16,18,1,Y
IDCJAC0010,66124,2011,8,17,14.5,1,Y
IDCJAC0010,66124,2011,8,18,18.2,1,Y
IDCJAC0010,66124,2011,8,19,15.6,1,Y
IDCJAC0010,66124,2011,8,20,18,1,Y
IDCJAC0010,66124,2011,8,21,17.5,1,Y
IDCJAC0010,66124,2011,8,22,17.3,1,Y
IDCJAC0010,66124,2011,8,23,17.3,1,Y
IDCJAC0010,66124,2011,8,24,19.5,1,Y
IDCJAC0010,66124,2011,8,25,23.8,1,Y
IDCJAC0010,66124,2011,8,26,21.2,1,Y
IDCJAC0010,66124,2011,8,27,19.5,1,Y
IDCJAC0010,66124,2011,8,28,21.3,1,Y
IDCJAC0010,66124,2011,8,29,23.2,1,Y
IDCJAC0010,66124,2011,8,30,17.7,1,Y
IDCJAC0010,66124,2011,8,31,20.3,1,Y
IDCJAC0010,66124,2011,9,1,20,1,Y
IDCJAC0010,66124,2011,9,2,17.3,1,Y
IDCJAC0010,66124,2011,9,3,20.5,1,Y
IDCJAC0010,66124,2011,9,4,22.7,1,Y
IDCJAC0010,66124,2011,9,5,24.5,1,Y
IDCJAC0010,66124,2011,9,6,25.7,1,Y
IDCJAC0010,66124,2011,9,7,20.4,1,Y
IDCJAC0010,66124,2011,9,8,17.6,1,Y
IDCJAC0010,66124,2011,9,9,14.2,1,Y
IDCJAC0010,66124,2011,9,10,17,1,Y
IDCJAC0010,66124,2011,9,11,20,1,Y
IDCJAC0010,66124,2011,9,12,18.9,1,Y
IDCJAC0010,66124,2011,9,13,23.3,1,Y
IDCJAC0010,66124,2011,9,14,25.8,1,Y
IDCJAC0010,66124,2011,9,15,21.6,1,Y
IDCJAC0010,66124,2011,9,16,28,1,Y
IDCJAC0010,66124,2011,9,17,26,1,Y
IDCJAC0010,66124,2011,9,18,30.3,1,Y
IDCJAC0010,66124,2011,9,19,27.2,1,Y
IDCJAC0010,66124,2011,9,20,27.2,1,Y
IDCJAC0010,66124,2011,9,21,23.7,1,Y
IDCJAC0010,66124,2011,9,22,24.6,1,Y
IDCJAC0010,66124,2011,9,23,31.5,1,Y
IDCJAC0010,66124,2011,9,24,18,1,Y
IDCJAC0010,66124,2011,9,25,14.6,1,Y
IDCJAC0010,66124,2011,9,26,18.8,1,Y
IDCJAC0010,66124,2011,9,27,20.5,1,Y
IDCJAC0010,66124,2011,9,28,17.5,1,Y
IDCJAC0010,66124,2011,9,29,21.2,1,Y
IDCJAC0010,66124,2011,9,30,20.3,1,Y
IDCJAC0010,66124,2011,10,1,18.7,1,Y
IDCJAC0010,66124,2011,10,2,16.5,1,Y
IDCJAC0010,66124,2011,10,3,18.3,1,Y
IDCJAC0010,66124,2011,10,4,17.7,1,Y
IDCJAC0010,66124,2011,10,5,20.2,1,Y
IDCJAC0010,66124,2011,10,6,19,1,Y
IDCJAC0010,66124,2011,10,7,22.2,1,Y
IDCJAC0010,66124,2011,10,8,21.6,1,Y
IDCJAC0010,66124,2011,10,9,23.6,1,Y
IDCJAC0010,66124,2011,10,10,22.3,1,Y
IDCJAC0010,66124,2011,10,11,22.5,1,Y
IDCJAC0010,66124,2011,10,12,21.2,1,Y
IDCJAC0010,66124,2011,10,13,20.5,1,Y
IDCJAC0010,66124,2011,10,14,19.2,1,Y
IDCJAC0010,66124,2011,10,15,25.2,1,Y
IDCJAC0010,66124,2011,10,16,25.3,1,Y
IDCJAC0010,66124,2011,10,17,19.1,1,Y
IDCJAC0010,66124,2011,10,18,21.2,1,Y
IDCJAC0010,66124,2011,10,19,24,1,Y
IDCJAC0010,66124,2011,10,20,28,1,Y
IDCJAC0010,66124,2011,10,21,30.7,1,Y
IDCJAC0010,66124,2011,10,22,29.2,1,Y
IDCJAC0010,66124,2011,10,23,28,1,Y
IDCJAC0010,66124,2011,10,24,32.3,1,Y
IDCJAC0010,66124,2011,10,25,19,1,Y
IDCJAC0010,66124,2011,10,26,16.9,1,Y
IDCJAC0010,66124,2011,10,27,19,1,Y
IDCJAC0010,66124,2011,10,28,24,1,Y
IDCJAC0010,66124,2011,10,29,28.7,1,Y
IDCJAC0010,66124,2011,10,30,28.3,1,Y
IDCJAC0010,66124,2011,10,31,21.6,1,Y
IDCJAC0010,66124,2011,11,1,21.5,1,Y
IDCJAC0010,66124,2011,11,2,24.5,1,Y
IDCJAC0010,66124,2011,11,3,17.6,1,Y
IDCJAC0010,66124,2011,11,4,22.3,1,Y
IDCJAC0010,66124,2011,11,5,27.5,1,Y
IDCJAC0010,66124,2011,11,6,32.3,1,Y
IDCJAC0010,66124,2011,11,7,30.7,1,Y
IDCJAC0010,66124,2011,11,8,34.6,1,Y
IDCJAC0010,66124,2011,11,9,33.9,1,Y
IDCJAC0010,66124,2011,11,10,29.7,1,Y
IDCJAC0010,66124,2011,11,11,24.2,1,Y
IDCJAC0010,66124,2011,11,12,27.7,1,Y
IDCJAC0010,66124,2011,11,13,25.8,1,Y
IDCJAC0010,66124,2011,11,14,37.2,1,Y
IDCJAC0010,66124,2011,11,15,26.6,1,Y
IDCJAC0010,66124,2011,11,16,23.5,1,Y
IDCJAC0010,66124,2011,11,17,20,1,Y
IDCJAC0010,66124,2011,11,18,26.8,1,Y
IDCJAC0010,66124,2011,11,19,34.4,1,Y
IDCJAC0010,66124,2011,11,20,35.7,1,Y
IDCJAC0010,66124,2011,11,21,21.7,1,Y
IDCJAC0010,66124,2011,11,22,21.3,1,Y
IDCJAC0010,66124,2011,11,23,17.4,1,Y
IDCJAC0010,66124,2011,11,24,17.5,1,Y
IDCJAC0010,66124,2011,11,25,20.7,1,Y
IDCJAC0010,66124,2011,11,26,29.8,1,Y
IDCJAC0010,66124,2011,11,27,29.6,1,Y
IDCJAC0010,66124,2011,11,28,30.5,1,Y
IDCJAC0010,66124,2011,11,29,30.7,1,Y
IDCJAC0010,66124,2011,11,30,30.5,1,Y
IDCJAC0010,66124,2011,12,1,20.8,1,Y
IDCJAC0010,66124,2011,12,2,20,1,Y
IDCJAC0010,66124,2011,12,3,23.5,1,Y
IDCJAC0010,66124,2011,12,4,21.6,1,Y
IDCJAC0010,66124,2011,12,5,18.2,1,Y
IDCJAC0010,66124,2011,12,6,18,1,Y
IDCJAC0010,66124,2011,12,7,20.9,1,Y
IDCJAC0010,66124,2011,12,8,21.5,1,Y
IDCJAC0010,66124,2011,12,9,22.8,1,Y
IDCJAC0010,66124,2011,12,10,23.4,1,Y
IDCJAC0010,66124,2011,12,11,27.2,1,Y
IDCJAC0010,66124,2011,12,12,19,1,Y
IDCJAC0010,66124,2011,12,13,21.7,1,Y
IDCJAC0010,66124,2011,12,14,21.3,1,Y
IDCJAC0010,66124,2011,12,15,22.1,1,Y
IDCJAC0010,66124,2011,12,16,20.6,1,Y
IDCJAC0010,66124,2011,12,17,22.5,1,Y
IDCJAC0010,66124,2011,12,18,24,1,Y
IDCJAC0010,66124,2011,12,19,23.8,1,Y
IDCJAC0010,66124,2011,12,20,23.5,1,Y
IDCJAC0010,66124,2011,12,21,23,1,Y
IDCJAC0010,66124,2011,12,22,21.5,1,Y
IDCJAC0010,66124,2011,12,23,25.1,1,Y
IDCJAC0010,66124,2011,12,24,27.2,1,Y
IDCJAC0010,66124,2011,12,25,28,1,Y
IDCJAC0010,66124,2011,12,26,28.3,1,Y
IDCJAC0010,66124,2011,12,27,23.5,1,Y
IDCJAC0010,66124,2011,12,28,24.5,1,Y
IDCJAC0010,66124,2011,12,29,24.5,1,Y
IDCJAC0010,66124,2011,12,30,24.1,1,Y
IDCJAC0010,66124,2011,12,31,23.7,1,Y
IDCJAC0010,66124,2012,1,1,28.4,1,Y
IDCJAC0010,66124,2012,1,2,28.5,1,Y
IDCJAC0010,66124,2012,1,3,30.4,1,Y
IDCJAC0010,66124,2012,1,4,36.1,1,Y
IDCJAC0010,66124,2012,1,5,26.4,1,Y
IDCJAC0010,66124,2012,1,6,21.2,1,Y
IDCJAC0010,66124,2012,1,7,26.4,1,Y
IDCJAC0010,66124,2012,1,8,29.8,1,Y
IDCJAC0010,66124,2012,1,9,27.5,1,Y
IDCJAC0010,66124,2012,1,10,29.3,1,Y
IDCJAC0010,66124,2012,1,11,27.2,1,Y
IDCJAC0010,66124,2012,1,12,22,1,Y
IDCJAC0010,66124,2012,1,13,27.7,1,Y
IDCJAC0010,66124,2012,1,14,22.7,1,Y
IDCJAC0010,66124,2012,1,15,23.7,1,Y
IDCJAC0010,66124,2012,1,16,24.9,1,Y
IDCJAC0010,66124,2012,1,17,26.2,1,Y
IDCJAC0010,66124,2012,1,18,30.5,1,Y
IDCJAC0010,66124,2012,1,19,27.5,1,Y
IDCJAC0010,66124,2012,1,20,26.4,1,Y
IDCJAC0010,66124,2012,1,21,24.6,1,Y
IDCJAC0010,66124,2012,1,22,25.2,1,Y
IDCJAC0010,66124,2012,1,23,24,1,Y
IDCJAC0010,66124,2012,1,24,23,1,Y
IDCJAC0010,66124,2012,1,25,23.7,1,Y
IDCJAC0010,66124,2012,1,26,26.4,1,Y
IDCJAC0010,66124,2012,1,27,24.6,1,Y
IDCJAC0010,66124,2012,1,28,25.8,1,Y
IDCJAC0010,66124,2012,1,29,27.6,1,Y
IDCJAC0010,66124,2012,1,30,32.3,1,Y
IDCJAC0010,66124,2012,1,31,29,1,Y
IDCJAC0010,66124,2012,2,1,20.2,1,Y
IDCJAC0010,66124,2012,2,2,18.7,1,Y
IDCJAC0010,66124,2012,2,3,20.3,1,Y
IDCJAC0010,66124,2012,2,4,26.2,1,Y
IDCJAC0010,66124,2012,2,5,29.1,1,Y
IDCJAC0010,66124,2012,2,6,25.7,1,Y
IDCJAC0010,66124,2012,2,7,22,1,Y
IDCJAC0010,66124,2012,2,8,22.8,1,Y
IDCJAC0010,66124,2012,2,9,24.2,1,Y
IDCJAC0010,66124,2012,2,10,26,1,Y
IDCJAC0010,66124,2012,2,11,24.8,1,Y
IDCJAC0010,66124,2012,2,12,26.8,1,Y
IDCJAC0010,66124,2012,2,13,24.5,1,Y
IDCJAC0010,66124,2012,2,14,24.2,1,Y
IDCJAC0010,66124,2012,2,15,25.4,1,Y
IDCJAC0010,66124,2012,2,16,27.6,1,Y
IDCJAC0010,66124,2012,2,17,29.4,1,Y
IDCJAC0010,66124,2012,2,18,26.3,1,Y
IDCJAC0010,66124,2012,2,19,30,1,Y
IDCJAC0010,66124,2012,2,20,27.5,1,Y
IDCJAC0010,66124,2012,2,21,26,1,Y
IDCJAC0010,66124,2012,2,22,25.2,1,Y
IDCJAC0010,66124,2012,2,23,30.3,1,Y
IDCJAC0010,66124,2012,2,24,30,1,Y
IDCJAC0010,66124,2012,2,25,28,1,Y
IDCJAC0010,66124,2012,2,26,27.3,1,Y
IDCJAC0010,66124,2012,2,27,31.9,1,Y
IDCJAC0010,66124,2012,2,28,31.7,1,Y
IDCJAC0010,66124,2012,2,29,21,1,Y
IDCJAC0010,66124,2012,3,1,30.3,1,Y
IDCJAC0010,66124,2012,3,2,19.1,1,Y
IDCJAC0010,66124,2012,3,3,21.4,1,Y
IDCJAC0010,66124,2012,3,4,30.4,1,Y
IDCJAC0010,66124,2012,3,5,26.3,1,Y
IDCJAC0010,66124,2012,3,6,23.8,1,Y
IDCJAC0010,66124,2012,3,7,21.5,1,Y
IDCJAC0010,66124,2012,3,8,21.5,1,Y
IDCJAC0010,66124,2012,3,9,28,1,Y
IDCJAC0010,66124,2012,3,10,26.5,1,Y
IDCJAC0010,66124,2012,3,11,25.5,1,Y
IDCJAC0010,66124,2012,3,12,23.8,1,Y
IDCJAC0010,66124,2012,3,13,26.6,1,Y
IDCJAC0010,66124,2012,3,14,26.3,1,Y
IDCJAC0010,66124,2012,3,15,27.6,1,Y
IDCJAC0010,66124,2012,3,16,31.2,1,Y
IDCJAC0010,66124,2012,3,17,20,1,Y
IDCJAC0010,66124,2012,3,18,23.2,1,Y
IDCJAC0010,66124,2012,3,19,23.1,1,Y
IDCJAC0010,66124,2012,3,20,24.3,1,Y
IDCJAC0010,66124,2012,3,21,27.3,1,Y
IDCJAC0010,66124,2012,3,22,19,1,Y
IDCJAC0010,66124,2012,3,23,25,1,Y
IDCJAC0010,66124,2012,3,24,24.5,1,Y
IDCJAC0010,66124,2012,3,25,22,1,Y
IDCJAC0010,66124,2012,3,26,24,1,Y
IDCJAC0010,66124,2012,3,27,26,1,Y
IDCJAC0010,66124,2012,3,28,23.5,1,Y
IDCJAC0010,66124,2012,3,29,27,1,Y
IDCJAC0010,66124,2012,3,30,25.2,1,Y
IDCJAC0010,66124,2012,3,31,27.3,1,Y
IDCJAC0010,66124,2012,4,1,27,1,Y
IDCJAC0010,66124,2012,4,2,26.6,1,Y
IDCJAC0010,66124,2012,4,3,29,1,Y
IDCJAC0010,66124,2012,4,4,27,1,Y
IDCJAC0010,66124,2012,4,5,26.1,1,Y
IDCJAC0010,66124,2012,4,6,25.6,1,Y
IDCJAC0010,66124,2012,4,7,27.3,1,Y
IDCJAC0010,66124,2012,4,8,24.4,1,Y
IDCJAC0010,66124,2012,4,9,23.8,1,Y
IDCJAC0010,66124,2012,4,10,18.9,1,Y
IDCJAC0010,66124,2012,4,11,20,1,Y
IDCJAC0010,66124,2012,4,12,21.7,1,Y
IDCJAC0010,66124,2012,4,13,24.9,1,Y
IDCJAC0010,66124,2012,4,14,26,1,Y
IDCJAC0010,66124,2012,4,15,26,1,Y
IDCJAC0010,66124,2012,4,16,24.5,1,Y
IDCJAC0010,66124,2012,4,17,19.8,1,Y
IDCJAC0010,66124,2012,4,18,20.3,1,Y
IDCJAC0010,66124,2012,4,19,23.7,1,Y
IDCJAC0010,66124,2012,4,20,26.3,1,Y
IDCJAC0010,66124,2012,4,21,24.6,1,Y
IDCJAC0010,66124,2012,4,22,24,1,Y
IDCJAC0010,66124,2012,4,23,19.3,1,Y
IDCJAC0010,66124,2012,4,24,23.4,1,Y
IDCJAC0010,66124,2012,4,25,20,1,Y
IDCJAC0010,66124,2012,4,26,20.8,1,Y
IDCJAC0010,66124,2012,4,27,22.4,1,Y
IDCJAC0010,66124,2012,4,28,22.8,1,Y
IDCJAC0010,66124,2012,4,29,18.3,1,Y
IDCJAC0010,66124,2012,4,30,20.2,1,Y
IDCJAC0010,66124,2012,5,1,22,1,Y
IDCJAC0010,66124,2012,5,2,25.3,1,Y
IDCJAC0010,66124,2012,5,3,22,1,Y
IDCJAC0010,66124,2012,5,4,20.3,1,Y
IDCJAC0010,66124,2012,5,5,21.5,1,Y
IDCJAC0010,66124,2012,5,6,20.6,1,Y
IDCJAC0010,66124,2012,5,7,19.3,1,Y
IDCJAC0010,66124,2012,5,8,22.6,1,Y
IDCJAC0010,66124,2012,5,9,26,1,Y
IDCJAC0010,66124,2012,5,10,28.2,1,Y
IDCJAC0010,66124,2012,5,11,26.8,1,Y
IDCJAC0010,66124,2012,5,12,19.9,1,Y
IDCJAC0010,66124,2012,5,13,18,1,Y
IDCJAC0010,66124,2012,5,14,17.4,1,Y
IDCJAC0010,66124,2012,5,15,19.5,1,Y
IDCJAC0010,66124,2012,5,16,20.3,1,Y
IDCJAC0010,66124,2012,5,17,20.6,1,Y
IDCJAC0010,66124,2012,5,18,21.8,1,Y
IDCJAC0010,66124,2012,5,19,20.4,1,Y
IDCJAC0010,66124,2012,5,20,18,1,Y
IDCJAC0010,66124,2012,5,21,20.4,1,Y
IDCJAC0010,66124,2012,5,22,20,1,Y
IDCJAC0010,66124,2012,5,23,21.2,1,Y
IDCJAC0010,66124,2012,5,24,15.2,1,Y
IDCJAC0010,66124,2012,5,25,17.7,1,Y
IDCJAC0010,66124,2012,5,26,17,1,Y
IDCJAC0010,66124,2012,5,27,18.8,1,Y
IDCJAC0010,66124,2012,5,28,18.5,1,Y
IDCJAC0010,66124,2012,5,29,16.7,1,Y
IDCJAC0010,66124,2012,5,30,18.7,1,Y
IDCJAC0010,66124,2012,5,31,19,1,Y
IDCJAC0010,66124,2012,6,1,18,1,Y
IDCJAC0010,66124,2012,6,2,17,1,Y
IDCJAC0010,66124,2012,6,3,15,1,Y
IDCJAC0010,66124,2012,6,4,19.3,1,Y
IDCJAC0010,66124,2012,6,5,15.7,1,Y
IDCJAC0010,66124,2012,6,6,15,1,Y
IDCJAC0010,66124,2012,6,7,17.3,1,Y
IDCJAC0010,66124,2012,6,8,16.4,1,Y
IDCJAC0010,66124,2012,6,9,17.2,1,Y
IDCJAC0010,66124,2012,6,10,15,1,Y
IDCJAC0010,66124,2012,6,11,13,1,Y
IDCJAC0010,66124,2012,6,12,17.7,1,Y
IDCJAC0010,66124,2012,6,13,16,1,Y
IDCJAC0010,66124,2012,6,14,17.7,1,Y
IDCJAC0010,66124,2012,6,15,20.3,1,Y
IDCJAC0010,66124,2012,6,16,13,1,Y
IDCJAC0010,66124,2012,6,17,18.2,1,Y
IDCJAC0010,66124,2012,6,18,18.7,1,Y
IDCJAC0010,66124,2012,6,19,19.3,1,Y
IDCJAC0010,66124,2012,6,20,16.6,1,Y
IDCJAC0010,66124,2012,6,21,18.3,1,Y
IDCJAC0010,66124,2012,6,22,17,1,Y
IDCJAC0010,66124,2012,6,23,16.6,1,Y
IDCJAC0010,66124,2012,6,24,18,1,Y
IDCJAC0010,66124,2012,6,25,19,1,Y
IDCJAC0010,66124,2012,6,26,12.7,1,Y
IDCJAC0010,66124,2012,6,27,16.4,1,Y
IDCJAC0010,66124,2012,6,28,17.5,1,Y
IDCJAC0010,66124,2012,6,29,20.6,1,Y
IDCJAC0010,66124,2012,6,30,19,1,Y
IDCJAC0010,66124,2012,7,1,15.6,1,Y
IDCJAC0010,66124,2012,7,2,16.1,1,Y
IDCJAC0010,66124,2012,7,3,16.3,1,Y
IDCJAC0010,66124,2012,7,4,16.5,1,Y
IDCJAC0010,66124,2012,7,5,15.2,1,Y
IDCJAC0010,66124,2012,7,6,15.7,1,Y
IDCJAC0010,66124,2012,7,7,16,1,Y
IDCJAC0010,66124,2012,7,8,18.8,1,Y
IDCJAC0010,66124,2012,7,9,18.3,1,Y
IDCJAC0010,66124,2012,7,10,16.2,1,Y
IDCJAC0010,66124,2012,7,11,19.7,1,Y
IDCJAC0010,66124,2012,7,12,17.6,1,Y
IDCJAC0010,66124,2012,7,13,22.6,1,Y
IDCJAC0010,66124,2012,7,14,19.4,1,Y
IDCJAC0010,66124,2012,7,15,18.2,1,Y
IDCJAC0010,66124,2012,7,16,19.5,1,Y
IDCJAC0010,66124,2012,7,17,19.9,1,Y
IDCJAC0010,66124,2012,7,18,19.7,1,Y
IDCJAC0010,66124,2012,7,19,15.3,1,Y
IDCJAC0010,66124,2012,7,20,16.8,1,Y
IDCJAC0010,66124,2012,7,21,15,1,Y
IDCJAC0010,66124,2012,7,22,17,1,Y
IDCJAC0010,66124,2012,7,23,16.2,1,Y
IDCJAC0010,66124,2012,7,24,13.7,1,Y
IDCJAC0010,66124,2012,7,25,18.7,1,Y
IDCJAC0010,66124,2012,7,26,18.5,1,Y
IDCJAC0010,66124,2012,7,27,17.3,1,Y
IDCJAC0010,66124,2012,7,28,17.4,1,Y
IDCJAC0010,66124,2012,7,29,16.7,1,Y
IDCJAC0010,66124,2012,7,30,15.4,1,Y
IDCJAC0010,66124,2012,7,31,15.5,1,Y
IDCJAC0010,66124,2012,8,1,15.6,1,Y
IDCJAC0010,66124,2012,8,2,16.7,1,Y
IDCJAC0010,66124,2012,8,3,17.5,1,Y
IDCJAC0010,66124,2012,8,4,19.3,1,Y
IDCJAC0010,66124,2012,8,5,21.8,1,Y
IDCJAC0010,66124,2012,8,6,18.5,1,Y
IDCJAC0010,66124,2012,8,7,17.3,1,Y
IDCJAC0010,66124,2012,8,8,20.6,1,Y
IDCJAC0010,66124,2012,8,9,19.4,1,Y
IDCJAC0010,66124,2012,8,10,16.5,1,Y
IDCJAC0010,66124,2012,8,11,16.6,1,Y
IDCJAC0010,66124,2012,8,12,16.2,1,Y
IDCJAC0010,66124,2012,8,13,18.8,1,Y
IDCJAC0010,66124,2012,8,14,18.2,1,Y
IDCJAC0010,66124,2012,8,15,21.7,1,Y
IDCJAC0010,66124,2012,8,16,20,1,Y
IDCJAC0010,66124,2012,8,17,21.2,1,Y
IDCJAC0010,66124,2012,8,18,17.7,1,Y
IDCJAC0010,66124,2012,8,19,19.7,1,Y
IDCJAC0010,66124,2012,8,20,18.7,1,Y
IDCJAC0010,66124,2012,8,21,21.3,1,Y
IDCJAC0010,66124,2012,8,22,23.9,1,Y
IDCJAC0010,66124,2012,8,23,29.1,1,Y
IDCJAC0010,66124,2012,8,24,19.5,1,Y
IDCJAC0010,66124,2012,8,25,19.7,1,Y
IDCJAC0010,66124,2012,8,26,19.5,1,Y
IDCJAC0010,66124,2012,8,27,18.8,1,Y
IDCJAC0010,66124,2012,8,28,21,1,Y
IDCJAC0010,66124,2012,8,29,21,1,Y
IDCJAC0010,66124,2012,8,30,21.4,1,Y
IDCJAC0010,66124,2012,8,31,18.3,1,Y
IDCJAC0010,66124,2012,9,1,16.5,1,Y
IDCJAC0010,66124,2012,9,2,20.6,1,Y
IDCJAC0010,66124,2012,9,3,22.3,1,Y
IDCJAC0010,66124,2012,9,4,24.8,1,Y
IDCJAC0010,66124,2012,9,5,27.5,1,Y
IDCJAC0010,66124,2012,9,6,27.2,1,Y
IDCJAC0010,66124,2012,9,7,21,1,Y
IDCJAC0010,66124,2012,9,8,21.5,1,Y
IDCJAC0010,66124,2012,9,9,21,1,Y
IDCJAC0010,66124,2012,9,10,25,1,Y
IDCJAC0010,66124,2012,9,11,21,1,Y
IDCJAC0010,66124,2012,9,12,24.5,1,Y
IDCJAC0010,66124,2012,9,13,23.5,1,Y
IDCJAC0010,66124,2012,9,14,18.7,1,Y
IDCJAC0010,66124,2012,9,15,19.5,1,Y
IDCJAC0010,66124,2012,9,16,22.5,1,Y
IDCJAC0010,66124,2012,9,17,20.2,1,Y
IDCJAC0010,66124,2012,9,18,23,1,Y
IDCJAC0010,66124,2012,9,19,22,1,Y
IDCJAC0010,66124,2012,9,20,23.2,1,Y
IDCJAC0010,66124,2012,9,21,25.3,1,Y
IDCJAC0010,66124,2012,9,22,22.5,1,Y
IDCJAC0010,66124,2012,9,23,27.5,1,Y
IDCJAC0010,66124,2012,9,24,23.4,1,Y
IDCJAC0010,66124,2012,9,25,19.4,1,Y
IDCJAC0010,66124,2012,9,26,22.4,1,Y
IDCJAC0010,66124,2012,9,27,28,1,Y
IDCJAC0010,66124,2012,9,28,33.2,1,Y
IDCJAC0010,66124,2012,9,29,22.1,1,Y
IDCJAC0010,66124,2012,9,30,21.3,1,Y
IDCJAC0010,66124,2012,10,1,21.4,1,Y
IDCJAC0010,66124,2012,10,2,21.4,1,Y
IDCJAC0010,66124,2012,10,3,30.3,1,Y
IDCJAC0010,66124,2012,10,4,31.3,1,Y
IDCJAC0010,66124,2012,10,5,34.1,1,Y
IDCJAC0010,66124,2012,10,6,17.7,1,Y
IDCJAC0010,66124,2012,10,7,21.2,1,Y
IDCJAC0010,66124,2012,10,8,18.6,1,Y
IDCJAC0010,66124,2012,10,9,19.5,1,Y
IDCJAC0010,66124,2012,10,10,24.5,1,Y
IDCJAC0010,66124,2012,10,11,19.4,1,Y
IDCJAC0010,66124,2012,10,12,16.5,1,Y
IDCJAC0010,66124,2012,10,13,19,1,Y
IDCJAC0010,66124,2012,10,14,20.5,1,Y
IDCJAC0010,66124,2012,10,15,28.6,1,Y
IDCJAC0010,66124,2012,10,16,32.3,1,Y
IDCJAC0010,66124,2012,10,17,23.5,1,Y
IDCJAC0010,66124,2012,10,18,22.2,1,Y
IDCJAC0010,66124,2012,10,19,29.7,1,Y
IDCJAC0010,66124,2012,10,20,34.8,1,Y
IDCJAC0010,66124,2012,10,21,27.1,1,Y
IDCJAC0010,66124,2012,10,22,18.5,1,Y
IDCJAC0010,66124,2012,10,23,19.5,1,Y
IDCJAC0010,66124,2012,10,24,26.1,1,Y
IDCJAC0010,66124,2012,10,25,33.7,1,Y
IDCJAC0010,66124,2012,10,26,22.7,1,Y
IDCJAC0010,66124,2012,10,27,20.7,1,Y
IDCJAC0010,66124,2012,10,28,20.4,1,Y
IDCJAC0010,66124,2012,10,29,22.7,1,Y
IDCJAC0010,66124,2012,10,30,26,1,Y
IDCJAC0010,66124,2012,10,31,30.5,1,Y
IDCJAC0010,66124,2012,11,1,33.3,1,Y
IDCJAC0010,66124,2012,11,2,20.6,1,Y
IDCJAC0010,66124,2012,11,3,17.9,1,Y
IDCJAC0010,66124,2012,11,4,24.8,1,Y
IDCJAC0010,66124,2012,11,5,30.2,1,Y
IDCJAC0010,66124,2012,11,6,31.7,1,Y
IDCJAC0010,66124,2012,11,7,27.3,1,Y
IDCJAC0010,66124,2012,11,8,27.4,1,Y
IDCJAC0010,66124,2012,11,9,29.5,1,Y
IDCJAC0010,66124,2012,11,10,19.9,1,Y
IDCJAC0010,66124,2012,11,11,21.4,1,Y
IDCJAC0010,66124,2012,11,12,27.3,1,Y
IDCJAC0010,66124,2012,11,13,22.2,1,Y
IDCJAC0010,66124,2012,11,14,20,1,Y
IDCJAC0010,66124,2012,11,15,28.5,1,Y
IDCJAC0010,66124,2012,11,16,17.7,1,Y
IDCJAC0010,66124,2012,11,17,21.7,1,Y
IDCJAC0010,66124,2012,11,18,25.5,1,Y
IDCJAC0010,66124,2012,11,19,21,1,Y
IDCJAC0010,66124,2012,11,20,23,1,Y
IDCJAC0010,66124,2012,11,21,28.4,1,Y
